id,account_state,risk_level,date_of_birth,state,zipcode,platform,created_at
347430,complete,2,1984-01-13,CT,06360,android,2016-07-26 15:26:15.093046
318602,closed,1,1982-08-19,ID,83714,android,2016-07-09 20:27:56.582364
318612,complete,3,1977-04-21,OH,44095,ios,2016-07-09 21:48:58.944536
318493,complete,2,1998-06-30,GA,30442,ios,2016-07-09 19:56:19.023743
347392,complete,2,1983-01-26,KS,67230,ios,2016-07-19 22:17:36.785785
318556,closed,2,1984-05-07,CA,92126,ios,2016-07-09 20:10:59.202999
318569,complete,2,1997-07-14,PA,17057,ios,2016-07-09 20:14:33.611366
318498,complete,1,1988-01-13,TX,77042,ios,2016-07-10 03:28:56.524228
318499,complete,2,1985-12-19,GA,30655,ios,2016-07-09 19:57:38.398452
347500,complete,2,1994-07-22,AZ,85029,ios,2016-07-19 23:01:49.773901
318501,complete,1,1992-10-20,NY,14873,ios,2016-07-09 19:58:11.966165
318537,complete,1,1985-09-10,FL,33404,android,2016-07-09 20:10:54.200941
347448,complete,2,1984-02-16,NY,14004,ios,2016-07-19 22:36:04.81699
347436,complete,2,1996-09-07,TX,78660,ios,2016-07-19 22:43:50.475358
318538,complete,3,1990-12-17,MA,02155,ios,2016-07-09 20:11:57.423458
318111,complete,2,1991-07-26,NC,28412,android,2016-07-09 19:52:48.112206
347438,complete,2,1983-08-27,IL,60647,ios,2016-07-19 22:32:22.221924
286628,complete,3,1991-07-09,SC,29445,ios,2016-06-26 18:38:01.103242
347400,closed,2,1995-05-01,VA,22407,ios,2016-07-20 00:25:07.112506
318505,complete,1,1990-09-27,AZ,85716,android,2016-07-09 20:08:22.660972
347402,complete,2,1983-01-24,TX,78261,ios,2016-07-19 22:15:13.450509
318511,complete,1,1976-09-03,MD,21113,android,2016-07-09 20:01:37.088245
347418,complete,1,1990-10-27,CA,90033,ios,2016-07-19 23:09:27.007218
346751,complete,2,1991-11-04,FL,32817,ios,2016-07-19 16:29:33.408969
318508,complete,1,1990-09-06,PA,17236,android,2016-07-09 19:56:54.384088
318480,complete,2,1986-05-04,PA,19072,ios,2016-07-09 20:08:28.040532
318509,complete,1,1989-07-25,IL,60706,android,2016-07-09 20:02:41.135998
318526,complete,2,1994-04-28,CO,80528,ios,2016-07-09 20:05:22.291061
318549,complete,1,1987-07-10,FL,32250,ios,2016-07-09 20:14:19.922621
318540,closed,1,1995-10-31,OR,97330,ios,2016-07-10 05:47:33.73894
318514,complete,2,1978-09-17,MD,21093,ios,2016-07-10 22:28:35.125259
318584,complete,1,1989-04-27,MI,49445,ios,2016-07-09 20:29:10.805375
318521,complete,2,1974-11-22,NY,14221,ios,2016-07-09 20:04:12.851171
318523,complete,2,1980-11-14,TX,77345,android,2016-07-09 20:11:27.078479
318558,complete,1,1993-09-14,FL,33328,ios,2016-07-09 20:38:08.369142
333293,complete,2,1978-03-25,TX,79922,ios,2016-07-14 23:14:04.826287
318544,complete,2,1994-06-17,CA,92410,android,2016-07-09 20:06:22.988371
318531,complete,2,1991-02-15,MD,20904,android,2016-07-09 20:31:31.35064
347457,complete,2,1992-04-24,MD,21228,ios,2016-07-19 22:38:00.784984
318536,complete,2,1996-07-23,TX,77381,android,2016-07-09 20:08:16.325498
318535,complete,2,1983-06-05,LA,70065,ios,2016-07-09 20:09:00.577849
318621,complete,2,1988-04-19,NC,27030,android,2016-07-09 20:44:20.09594
288021,closed,1,1978-04-17,NJ,08753,android,2016-06-27 18:45:25.564332
318550,complete,3,1994-04-27,NY,10065,ios,2016-07-09 20:08:59.325309
318546,complete,1,1986-07-21,MN,55368,android,2016-07-09 20:09:28.363028
318545,closed,2,1986-08-01,GA,30012,android,2016-07-09 20:13:19.46553
227278,complete,1,1998-01-18,NY,13850,android,2016-07-19 22:43:42.22466
318554,complete,1,1986-02-01,FL,32132,android,2016-07-09 20:09:28.152514
318557,complete,1,1994-09-30,MN,55104,ios,2016-07-09 20:10:49.086448
318563,complete,2,1997-08-23,KY,40509,ios,2016-07-09 20:12:30.802836
318628,complete,2,1982-08-11,WA,98823,ios,2016-07-09 20:39:16.896399
318561,complete,1,1992-01-08,TX,79843,ios,2016-07-09 20:12:17.883375
318571,complete,1,1985-06-26,NY,10009,ios,2016-07-09 20:15:15.01787
318590,complete,1,1992-03-12,CA,96001,ios,2016-07-09 20:25:22.500036
318580,complete,2,1991-09-09,FL,32311,ios,2016-07-09 20:24:41.944411
318573,complete,1,1987-05-10,NJ,08844,android,2016-07-09 20:16:46.134683
318595,complete,2,1990-12-20,VA,22030,android,2016-07-09 20:55:22.072169
318574,closed,2,1980-03-18,NY,43767,ios,2016-07-09 20:17:15.914669
318601,complete,3,1989-03-05,TX,77535,android,2016-07-09 20:26:58.469485
318617,complete,1,1997-10-03,MA,01453,android,2016-07-09 20:38:10.280687
318583,complete,1,1979-06-24,CA,93306,android,2016-07-13 21:20:01.891466
318593,closed,2,1980-02-09,AZ,86426,android,2016-07-09 20:27:06.288247
314029,closed,1,1983-10-20,CA,95119,ios,2016-07-08 05:18:05.199051
318577,complete,3,1981-05-19,IL,60056,android,2016-07-09 20:18:31.843483
318596,complete,2,1990-07-03,WA,98374,android,2016-07-09 20:27:24.084747
318576,complete,1,1986-06-08,NY,12601,android,2016-07-09 20:21:49.817979
318588,complete,2,1991-01-01,CA,92808,ios,2016-07-09 20:21:35.651379
318598,complete,1,1985-04-10,TX,79902,ios,2016-07-09 20:27:27.818797
318581,complete,3,1990-12-01,NJ,08534,android,2016-07-09 20:24:08.688952
318575,complete,1,1975-06-18,NJ,07853,android,2016-07-09 20:23:05.847133
318631,complete,2,1988-07-29,FL,33614,ios,2016-07-09 20:42:13.580792
318613,complete,2,1985-09-29,CO,80302,ios,2016-07-14 05:46:38.0725
318606,complete,2,1981-08-27,AR,71953,android,2016-07-09 21:39:25.091906
318608,complete,1,1979-01-06,PA,15541,android,2016-07-09 20:31:22.770602
318629,complete,2,1979-03-23,GA,31047,android,2016-07-09 20:42:28.964768
318611,complete,2,1993-06-05,VA,22932,ios,2016-07-09 20:32:19.586961
306015,complete,1,1995-09-08,NH,03303,android,2016-07-09 20:33:09.433009
318642,closed,2,1982-11-16,TX,76051,ios,2016-07-09 20:47:09.767933
318640,complete,1,1992-06-10,FL,33461,android,2016-07-09 20:43:50.467582
318572,complete,2,1993-06-17,OR,97330,android,2016-07-09 20:17:55.10518
318669,complete,1,1990-06-25,CA,94112,android,2016-07-09 20:57:42.654025
318647,complete,2,1989-01-22,CO,80203,android,2016-07-09 20:53:01.617509
318646,complete,2,1991-08-29,FL,33020,ios,2016-07-15 21:57:10.019761
318652,complete,3,1990-03-12,TX,78258,ios,2016-07-09 20:51:28.715397
297668,complete,3,1984-05-28,TX,78703,ios,2016-07-09 20:28:41.677212
318614,complete,2,1981-07-01,MD,21237,android,2016-07-18 10:52:37.406308
318610,complete,2,1986-12-17,IL,60402,android,2016-07-09 20:31:42.314387
318623,complete,3,1990-04-20,FL,33186,ios,2016-07-12 02:19:08.062396
275829,complete,2,1986-03-18,IA,52003,ios,2016-07-09 20:52:14.952364
318625,complete,2,1958-03-25,AL,35802,ios,2016-07-09 20:38:32.462488
318639,complete,1,1984-06-19,CT,06108,ios,2016-07-09 20:43:11.064279
318645,closed,2,1995-05-31,WV,25701,android,2016-07-10 23:59:19.505072
281762,closed,2,1969-10-17,MO,65781,android,2016-07-09 20:45:22.58616
318668,complete,2,1991-06-16,AZ,85365,ios,2016-07-09 20:53:47.464176
318684,complete,3,1973-05-10,NJ,07733,android,2016-07-09 21:02:07.943286
318649,complete,1,1995-04-02,MI,48071,android,2016-07-09 20:49:43.763909
318658,complete,2,1993-09-03,NY,12553,android,2016-07-09 20:53:46.234282
318650,complete,2,1986-06-11,CO,80207,android,2016-07-09 20:48:36.951356
318665,complete,1,1985-04-10,CA,91325,android,2016-07-09 20:59:47.229079
318654,complete,2,1982-05-17,RI,02809,android,2016-07-09 20:49:28.918084
318624,complete,2,1988-03-06,MD,21286,ios,2016-07-09 20:50:33.950378
318687,complete,1,1987-09-12,TX,78665,ios,2016-07-09 21:02:39.796091
318702,complete,1,1980-03-11,NJ,07731,android,2016-07-09 21:08:32.616384
318671,complete,2,1991-10-08,VA,22314,android,2016-07-09 20:56:47.376684
318692,complete,2,1981-08-20,CA,94605,ios,2016-07-09 21:03:32.057354
318694,complete,2,1986-11-25,CA,94709,android,2016-07-09 21:07:51.547094
318717,complete,2,1987-12-02,HI,96740,ios,2016-07-09 21:14:16.610971
318678,complete,1,1996-12-04,CO,80030,android,2016-07-09 21:00:52.094444
318700,complete,2,1990-08-27,CA,94070,ios,2016-07-09 21:09:44.694224
318683,closed,2,1986-09-15,CT,06606,android,2016-07-09 21:01:34.31951
318685,complete,2,1987-05-17,RI,02889,android,2016-07-09 21:13:45.67968
313351,complete,1,1970-04-04,PA,19144,ios,2016-07-09 21:17:54.449462
318681,complete,2,1983-08-21,FL,32818,ios,2016-07-09 21:05:12.947984
265745,complete,1,1983-12-07,AK,99517,android,2016-07-09 21:05:29.630267
318698,complete,1,1993-04-12,MD,21043,ios,2016-07-09 21:06:18.295707
318701,complete,2,1996-04-12,NC,28173,ios,2016-07-09 21:09:30.968499
318727,complete,2,1988-05-01,CT,06354,android,2016-07-09 21:22:32.014433
318703,complete,1,1990-11-06,MD,21208,android,2016-07-09 21:12:46.306457
347497,complete,1,1993-09-07,NV,89142,android,2016-07-19 23:02:15.462401
318704,complete,2,1995-05-29,OR,97034,android,2016-07-09 21:13:18.523514
318715,complete,2,1988-03-11,CA,91352,android,2016-07-09 21:18:50.986842
318718,complete,3,1986-01-12,MI,48359,android,2016-07-09 21:19:11.308666
347965,complete,2,1973-05-27,MI,48071,android,2016-07-20 02:42:49.281473
348104,complete,1,1996-05-14,AL,35133,ios,2016-07-20 03:53:33.678768
348974,complete,2,1987-01-01,MD,20785,ios,2016-07-20 13:57:48.778142
349276,complete,2,1989-07-02,IL,60189,ios,2016-07-20 16:31:56.637592
318688,complete,2,1992-09-22,CA,93455,android,2016-07-09 21:07:56.313185
318720,complete,2,1970-03-27,OR,97405,ios,2016-07-09 21:20:41.649241
347517,complete,2,1985-04-30,CO,80011,android,2016-07-19 23:14:25.162883
347651,complete,1,1990-09-07,SC,29455,android,2016-07-20 00:32:36.542485
347820,complete,2,1942-09-15,FL,33525,android,2016-07-20 01:30:22.514447
348211,complete,1,1981-05-16,NJ,08810,android,2016-07-20 05:01:51.813688
349135,complete,2,1996-07-02,MA,02467,ios,2016-07-20 15:16:27.382876
349222,complete,1,1985-03-23,CA,94025,ios,2016-07-20 16:12:09.456195
349589,complete,1,1993-03-14,CO,80525,ios,2016-07-20 18:53:42.741746
347647,complete,2,1974-12-09,FL,32818,ios,2016-07-21 19:22:56.283804
348200,complete,2,1977-02-20,TX,76049,android,2016-07-24 18:18:13.052582
318697,complete,1,1987-08-30,NY,11212,android,2016-07-09 21:10:02.432637
318709,complete,1,1984-07-05,AR,71701,ios,2016-07-09 21:10:34.998295
347689,complete,1,1997-08-13,NY,11208,ios,2016-07-20 00:46:44.402409
318696,complete,2,1982-03-24,VA,22301,ios,2016-07-09 21:10:35.122863
318706,complete,2,1989-08-31,CA,94550,ios,2016-07-09 21:11:33.571194
318708,complete,1,1985-07-08,CA,93552,android,2016-07-09 21:12:37.136381
318707,complete,2,1989-08-23,GA,31005,ios,2016-07-09 21:38:05.35783
347908,complete,1,1994-07-20,TN,38109,android,2016-07-20 02:12:30.390939
348196,complete,1,1997-02-05,TX,76630,android,2016-07-20 04:45:40.172969
348220,complete,2,1989-12-17,CA,95140,android,2016-07-20 05:35:42.742416
348370,complete,1,1992-06-08,GA,30253,android,2016-07-20 06:21:05.388652
348141,complete,2,1979-03-14,AZ,85641,ios,2016-07-20 04:16:22.234721
349306,complete,2,1988-12-21,CA,90405,ios,2016-07-20 16:48:19.109125
349555,complete,2,1986-12-23,OH,44146,android,2016-07-20 18:35:49.975463
318699,complete,3,1967-07-20,OR,97014,ios,2016-07-09 21:10:40.847748
347898,complete,2,1970-09-28,OK,74728,ios,2016-07-20 02:06:36.198991
213157,complete,1,1997-08-10,TN,38401,android,2016-07-20 02:18:05.599129
347995,complete,2,1993-04-28,CT,06804,android,2016-07-20 03:00:59.869637
348361,complete,2,1988-10-02,WA,98033,ios,2016-07-20 06:18:08.195953
348749,complete,1,1985-07-28,CA,92860,ios,2016-07-20 11:09:19.708762
348882,complete,2,1987-10-05,PA,19151,ios,2016-07-20 13:11:35.580985
349071,complete,3,1982-05-08,TN,38040,android,2016-07-20 14:54:19.025334
349358,complete,2,1994-07-27,VA,23059,ios,2016-07-20 17:20:06.100935
308678,complete,2,1974-09-15,IL,60640,ios,2016-07-06 18:58:42.289072
318695,complete,2,1987-09-04,CA,90602,android,2016-07-09 21:10:27.163193
318693,complete,2,1993-09-02,AR,72315,ios,2016-07-09 21:10:29.909376
318712,complete,2,1988-03-29,TX,75801,android,2016-07-09 21:16:57.645051
318721,closed,2,1980-05-05,TX,76712,ios,2016-07-09 21:17:43.874278
349036,complete,2,1984-12-28,CA,91024,ios,2016-07-20 14:25:36.270683
347527,complete,2,1978-04-17,GA,30045,android,2016-07-19 23:24:00.775926
318730,complete,2,1993-04-12,PA,19020,ios,2016-07-09 21:20:52.588111
318719,complete,2,1990-09-22,CA,91702,android,2016-07-09 21:21:57.948859
347584,complete,2,1990-05-28,OH,43062,ios,2016-07-19 23:51:18.359025
318745,complete,2,1984-10-23,CA,91214,android,2016-07-09 21:26:28.706992
318749,complete,2,1984-07-28,NJ,08536,ios,2016-07-09 21:26:28.470657
347643,complete,1,1977-08-04,OR,97015,android,2016-07-20 00:28:41.131308
347821,complete,2,1987-07-28,FL,32904,ios,2016-07-20 01:29:26.842987
347680,complete,2,1984-03-06,GA,30016,ios,2016-07-20 02:03:34.535486
349090,complete,2,1995-02-21,OH,43558,ios,2016-07-20 14:58:05.328802
347931,complete,2,1992-09-30,CA,95762,ios,2016-07-20 02:23:07.200691
349233,complete,3,1983-12-26,CA,92108,ios,2016-07-20 16:04:13.999678
348029,complete,2,1972-03-22,CA,90008,ios,2016-07-31 12:12:44.443895
348149,complete,2,1993-07-20,OH,44077,android,2016-07-20 04:22:45.639278
348776,complete,2,1986-07-17,MD,20705,ios,2016-07-20 11:46:13.776066
348302,complete,2,1988-01-20,VA,23231,android,2016-07-20 06:02:39.760355
349203,closed,1,1980-03-18,CT,06604,ios,2016-07-22 21:58:10.427189
348911,complete,2,1991-11-04,NC,28262,android,2016-07-20 13:22:24.442186
349315,complete,2,1996-11-01,FL,33175,ios,2016-07-20 17:38:59.771652
349205,complete,3,1986-10-30,CA,91411,ios,2016-07-20 15:42:09.862517
347961,complete,1,1977-12-24,VA,23455,ios,2016-07-22 00:48:38.545024
349316,closed,3,1987-07-12,CA,93001,ios,2016-07-20 16:56:44.438314
349434,complete,2,1991-01-06,FL,33634,android,2016-07-20 17:56:21.906531
318723,in_closing_process,2,1975-01-31,MA,01833,ios,2016-07-10 19:29:04.206013
347521,complete,2,1989-05-02,KS,66062,ios,2016-07-19 23:14:55.153115
347545,complete,2,1977-05-11,IA,52233,android,2016-07-19 23:27:24.414233
347564,complete,1,1996-01-16,TX,78253,ios,2016-07-19 23:46:15.264996
347752,complete,2,1990-01-08,TN,37323,ios,2016-07-20 01:07:31.876019
348326,complete,2,1983-10-07,NV,89052,android,2016-07-20 05:57:07.659219
348773,complete,1,1995-11-14,CA,94014,ios,2016-07-20 11:43:13.906063
348945,complete,2,1991-11-20,PA,19601,android,2016-07-20 13:46:53.456004
318724,complete,2,1969-10-27,HI,96822,android,2016-07-09 21:24:07.564423
318728,complete,3,1985-02-02,NY,11229,ios,2016-07-09 21:23:57.101151
348633,complete,2,1984-06-28,GA,30329,android,2016-07-20 09:03:04.799092
349201,complete,1,1989-04-07,TX,75013,ios,2016-07-20 15:41:17.693543
318731,complete,2,1970-12-12,VA,22033,android,2016-07-09 21:28:59.08396
347852,complete,2,1967-07-14,OK,73012,ios,2016-07-20 01:39:51.731967
347895,complete,1,1997-01-08,IL,60192,ios,2016-07-20 02:10:16.37883
348209,complete,1,1989-06-28,TX,77449,ios,2016-07-20 04:49:50.677765
348430,complete,2,1987-11-17,CA,92625,ios,2016-07-20 06:43:50.432455
348465,complete,2,1979-06-26,CT,06119,android,2016-07-20 07:07:18.367915
348660,complete,1,1994-08-15,AZ,85297,ios,2016-07-20 09:19:00.605701
348927,complete,1,1980-05-06,FL,34982,android,2016-07-20 13:52:05.614879
349172,complete,1,1979-01-24,FL,33023,android,2016-07-20 15:28:25.651676
347524,complete,2,1987-10-08,CA,96022,ios,2016-07-19 23:20:47.995967
347781,complete,2,1987-11-20,FL,32825,ios,2016-07-20 01:18:54.975911
347875,complete,1,1995-08-12,KS,66502,ios,2016-07-20 01:53:50.133897
348003,complete,2,1976-12-03,TX,75063,android,2016-07-20 03:10:02.320086
348730,complete,2,1984-01-06,PA,19464,ios,2016-07-20 10:49:25.631969
318733,complete,1,1993-06-30,TX,77489,ios,2016-07-09 21:21:59.584021
348236,complete,2,1984-02-23,PA,15237,android,2016-07-20 05:21:07.374183
347837,complete,2,1987-06-16,GA,30013,android,2016-07-20 01:37:50.300177
348254,complete,2,1984-11-30,CA,90232,ios,2016-07-20 05:26:38.162423
349391,complete,2,1978-05-11,TX,77085,android,2016-07-20 17:50:21.61219
349389,complete,2,1990-03-12,TX,79510,android,2016-07-20 17:45:18.431394
318746,complete,2,1988-12-01,IL,60477,ios,2016-07-10 19:54:31.943001
318740,complete,1,1993-05-28,PA,18017,android,2016-07-09 21:26:20.284109
318738,complete,2,1992-12-11,FL,32725,ios,2016-07-09 21:32:04.620452
348989,complete,2,1994-07-25,CA,95826,ios,2016-07-20 14:24:13.453047
347779,complete,2,1995-08-11,CA,92103,ios,2016-07-20 01:11:50.518994
347988,complete,2,1990-09-22,CO,80134,ios,2016-07-20 14:30:03.163727
347827,complete,1,1989-06-03,LA,70554,android,2016-07-20 01:30:03.226409
349067,complete,2,1990-03-21,MO,63144,ios,2016-07-20 14:48:04.123539
347686,closed,2,1964-10-26,CO,80538,android,2016-07-20 00:48:00.153774
348239,in_closing_process,2,1993-11-03,GA,30030,ios,2016-07-20 05:20:06.014525
348661,complete,1,1989-11-29,MA,01801,ios,2016-07-20 09:15:48.545604
349409,complete,2,1986-10-18,OH,45232,ios,2016-07-20 17:48:00.291259
349407,complete,2,1983-05-01,WY,82009,ios,2016-07-20 17:48:12.120981
348265,complete,2,1983-04-29,CA,91745,ios,2016-07-26 03:24:43.276397
318742,closed,2,1959-06-11,UT,84037,ios,2016-07-09 21:25:27.931941
318743,complete,2,1986-01-22,OR,97213,ios,2016-07-09 21:26:55.134666
347588,complete,2,1991-03-08,MN,55429,android,2016-07-19 23:55:36.481577
348726,complete,2,1976-01-30,NY,10035,ios,2016-07-20 10:50:05.842077
347653,complete,2,1977-07-18,NC,27510,ios,2016-07-20 00:33:36.677265
347649,complete,2,1988-05-19,TX,75254,ios,2016-07-20 00:34:46.732664
347753,complete,2,1994-11-11,CT,06606,ios,2016-07-20 01:04:29.2029
348892,complete,2,1989-06-21,TX,78258,ios,2016-07-20 13:13:55.85918
347907,complete,1,1982-06-27,NC,27523,ios,2016-07-20 02:11:54.936259
348937,complete,2,1995-01-09,NY,11757,ios,2016-07-20 13:44:26.42234
348091,complete,2,1988-02-04,CO,80453,android,2016-07-20 03:55:27.901496
348207,complete,1,1980-04-21,NJ,07032,android,2016-07-20 04:49:27.256435
348294,complete,2,1969-05-13,OK,73044,android,2016-07-20 05:50:27.98953
348368,complete,1,1983-02-01,GA,31903,android,2016-07-20 06:20:02.031923
348578,complete,2,1983-01-05,CA,93727,android,2016-07-20 08:18:05.009174
318744,complete,1,1993-09-14,FL,33127,ios,2016-07-09 21:32:40.719551
349214,complete,1,1994-07-30,TX,76179,ios,2016-07-20 15:48:43.287824
349299,complete,1,1997-08-09,OH,43615,android,2016-07-20 16:42:32.100761
347529,complete,1,1990-08-05,NJ,08016,ios,2016-07-20 02:31:37.374876
348101,complete,2,1986-06-12,WA,98092,android,2016-07-20 04:07:08.420808
347944,complete,2,1976-04-04,FL,33544,ios,2016-07-20 02:37:48.643906
348006,complete,2,1993-12-27,NY,10461,ios,2016-07-20 03:08:33.773917
348212,complete,1,1978-05-04,IL,60613,android,2016-07-20 05:06:10.513234
348347,complete,1,1993-11-10,MN,56560,ios,2016-07-20 06:10:45.907932
348766,complete,2,1988-04-11,AR,72204,android,2016-07-20 11:36:14.898939
348799,complete,2,1974-08-02,FL,32580,android,2016-07-20 12:06:24.291629
347632,complete,1,1984-04-28,OH,43701,android,2016-07-20 00:17:48.619836
348745,complete,3,1989-07-24,AL,35209,ios,2016-07-21 21:47:50.506586
318762,closed,2,1992-06-27,KY,42071,ios,2016-07-15 22:23:53.162037
318819,complete,1,1995-01-11,CT,06516,android,2016-07-09 21:54:17.221679
318752,closed,1,1979-11-12,MI,48317,ios,2016-07-09 21:25:45.092505
348172,complete,2,1992-10-28,CA,95608,ios,2016-07-20 04:29:46.147081
318816,complete,2,1978-02-18,NY,14626,ios,2016-07-09 21:58:44.869042
318832,complete,3,1982-04-09,CA,94608,android,2016-07-09 22:05:33.49585
318755,complete,1,1995-12-15,CA,94040,android,2016-07-09 21:28:16.266274
318757,complete,2,1955-06-25,FL,33137,ios,2016-07-09 21:28:20.65941
318822,complete,2,1990-09-09,NJ,07821,ios,2016-07-09 22:08:21.274433
318753,complete,2,1989-11-30,FL,33472,ios,2016-07-09 21:28:49.730508
318763,complete,1,1982-03-24,GA,31909,android,2016-07-09 21:29:39.652885
318759,complete,1,1995-04-09,IL,60564,ios,2016-07-09 21:31:22.987365
318764,complete,1,1995-10-13,OH,43209,android,2016-07-09 21:35:37.080919
318769,complete,2,1993-11-06,KY,40508,android,2016-07-09 21:34:35.936771
318750,complete,1,1992-09-16,CA,90715,ios,2016-07-11 00:32:34.592654
318772,complete,1,1991-05-01,CA,91214,ios,2016-07-09 21:36:05.804225
318774,complete,1,1994-06-26,OH,43229,android,2016-07-09 21:36:19.956544
318756,complete,1,1985-01-31,GA,31069,android,2016-07-09 21:38:10.531712
318754,complete,2,1985-12-06,TX,79762,android,2016-07-09 21:40:28.642693
318676,complete,2,1989-10-27,OH,44041,android,2016-07-09 21:41:47.461608
318790,complete,2,1974-04-14,RI,02864,ios,2016-07-09 21:47:35.533353
318798,complete,2,1994-01-05,CO,80134,ios,2016-07-09 21:49:37.728035
348992,complete,2,1978-11-25,NY,14211,android,2016-07-20 14:13:13.588052
